Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Category 1;Product Category 2;Product Category 3;Product Category 4;Product Category 5;Product Category 6;Product Category 7;Product Category 8;Product Category 9;Product Category 10;Product Sales Channel Id;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price USD;Option 1 Name;Option 1 Value;Image 1 Url;Image 2 Url
;noisy-neighbors-insolvent;Insolvent;Noisy Neighbors;Latest full-length album by the Texan d-beat grindcore outfit Noisy Neighbors, featuring 16 ripping tracks in 30 minutes, by members of Liquid Viscera.;published;https://assets.bigcartel.com/product_images/411414129/Noisy+Neighbors+Insolvent+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXQKQEH09SFN5BM5YR7MR;pcat_01K8RYX59V56GJWATG39CG145P;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115462248;default;default;;CD;NOISY-NEIGHBORS-INSOLVENT-CD;;136;true;true;;;;;;;;;;1100;Format;CD;https://assets.bigcartel.com/product_images/411414129/Noisy+Neighbors+Insolvent+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/411414126/Noisy+Neighbors+Insolvent+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;din-addict-noisehole-project-abortion-schism-4-way-split;4-way Split;Din-Addict / Noisehole Project / Abortion / Schism;4-way split album featuring 66 tracks of fast and furious grind. 22 tracks by Hungary's Din-Addict, 14 by the US/Mexico Noisehole Project, 6 bangers by Slovakia's Abortion, and another 24 to close it out by the international Schism.;published;https://assets.bigcartel.com/product_images/411414075/Din-Addict+Noishole+Project+Abortion+Schism+4-way+Split+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXDD3EVH7XPPYPV9TR15M;pcat_01K8RYX59V56GJWATG39CG145P;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115462242;default;default;;CD;DIN-ADDICT-NOISEHOLE-PROJECT-ABORTION-SCHISM-4-WAY-SPLIT-CD;;95;true;true;;;;;;;;;;1100;Format;CD;https://assets.bigcartel.com/product_images/411414075/Din-Addict+Noishole+Project+Abortion+Schism+4-way+Split+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/411414072/Din-Addict+Noishole+Project+Abortion+Schism+4-way+Split+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;repugnance-complete-works-bundle;Complete Works Bundle;Repugnance;3-CD bundle featuring all available recordings by Spain's deathgrind legends. Bundle includes the Perpetual Deviousness compilations volumes 1 and 2, as well as the Retrieving Dead Bodies EP from 2024, all together at a discounted rate. Available while supplies last;published;https://assets.bigcartel.com/product_images/411414666/Repugnance+Complete+Works+Bundle+3CD.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;bundle;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX4RMEH05RXS2EA6200E5;pcat_01K8RYXTPFQPHBAG6KRWPKDRHA;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX59V56GJWATG39CG145P;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115484424;default;default;;Repugnance - Complete Works Bundle;REPUGNANCE-COMPLETE-WORKS-BUNDLE-REPUGNANCE-COMPLETE-WORKS-BUNDLE;;215;true;true;;;;;;;;;;2800;Format;Repugnance - Complete Works Bundle;https://assets.bigcartel.com/product_images/411414666/Repugnance+Complete+Works+Bundle+3CD.jpg?auto=format&fit=max&h=1000&w=1000;
;chestcrush-chestcrush-lp-cd-mc;ΨΥΧΟΒΓΑΛΤΗΣ;Chestcrush;"CHESTCRUSH emerges from the abyss with their highly anticipated sophomore album, ΨΥΧΟΒΓΑΛΤΗΣ. A Greek term that literally translates to 'Soul Extractor’ and is metaphorically used to describe a person or experience that torments you so deeply it feels as though it pulls the very essence of your being out of your mouth, choking you in your own toxic vomit of repressed trauma and suppressed hatred.\n\nThis disgustingly heavy full-length album is available on all formats, imported directly from the band. The vinyl is available in clear white smoke and clear black smoke, while the cassette format comes with a slipcase. All copies include a digital download code.";published;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX9CE1S0WCZ4V94855V05;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;112826547;default;default;;Vinyl - Clear White Smoke;CHESTCRUSH-CHESTCRUSH-LP-CD-MC-VINYL-CLEAR-WHITE-SMOKE;;64;true;true;;;;;;;;;;2400;Format;Vinyl - Clear White Smoke;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/402420228/Chestcrush+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;chestcrush-chestcrush-lp-cd-mc;ΨΥΧΟΒΓΑΛΤΗΣ;Chestcrush;"CHESTCRUSH emerges from the abyss with their highly anticipated sophomore album, ΨΥΧΟΒΓΑΛΤΗΣ. A Greek term that literally translates to 'Soul Extractor’ and is metaphorically used to describe a person or experience that torments you so deeply it feels as though it pulls the very essence of your being out of your mouth, choking you in your own toxic vomit of repressed trauma and suppressed hatred.\n\nThis disgustingly heavy full-length album is available on all formats, imported directly from the band. The vinyl is available in clear white smoke and clear black smoke, while the cassette format comes with a slipcase. All copies include a digital download code.";published;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX9CE1S0WCZ4V94855V05;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;112826547;default;default;;Vinyl - Clear Black Smoke;CHESTCRUSH-CHESTCRUSH-LP-CD-MC-VINYL-CLEAR-BLACK-SMOKE;;24;true;true;;;;;;;;;;2400;Format;Vinyl - Clear Black Smoke;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/402420228/Chestcrush+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;chestcrush-chestcrush-lp-cd-mc;ΨΥΧΟΒΓΑΛΤΗΣ;Chestcrush;"CHESTCRUSH emerges from the abyss with their highly anticipated sophomore album, ΨΥΧΟΒΓΑΛΤΗΣ. A Greek term that literally translates to 'Soul Extractor’ and is metaphorically used to describe a person or experience that torments you so deeply it feels as though it pulls the very essence of your being out of your mouth, choking you in your own toxic vomit of repressed trauma and suppressed hatred.\n\nThis disgustingly heavy full-length album is available on all formats, imported directly from the band. The vinyl is available in clear white smoke and clear black smoke, while the cassette format comes with a slipcase. All copies include a digital download code.";published;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX9CE1S0WCZ4V94855V05;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;112826547;default;default;;CD;CHESTCRUSH-CHESTCRUSH-LP-CD-MC-CD;;159;true;true;;;;;;;;;;1400;Format;CD;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/402420228/Chestcrush+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;chestcrush-chestcrush-lp-cd-mc;ΨΥΧΟΒΓΑΛΤΗΣ;Chestcrush;"CHESTCRUSH emerges from the abyss with their highly anticipated sophomore album, ΨΥΧΟΒΓΑΛΤΗΣ. A Greek term that literally translates to 'Soul Extractor’ and is metaphorically used to describe a person or experience that torments you so deeply it feels as though it pulls the very essence of your being out of your mouth, choking you in your own toxic vomit of repressed trauma and suppressed hatred.\n\nThis disgustingly heavy full-length album is available on all formats, imported directly from the band. The vinyl is available in clear white smoke and clear black smoke, while the cassette format comes with a slipcase. All copies include a digital download code.";published;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX9CE1S0WCZ4V94855V05;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;112826547;default;default;;Cassette;CHESTCRUSH-CHESTCRUSH-LP-CD-MC-CASSETTE;;123;true;true;;;;;;;;;;1000;Format;Cassette;https://assets.bigcartel.com/product_images/402420231/Chestcrush+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/402420228/Chestcrush+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;utumno-across-the-horizon;Across the Horizon;Utumno;Classic 1993 album by Swedish death metal legends Utumno, re-released on a full-body UV print cassette via Into It Records. Featuring 6 massive tracks of melodic yet gritty Swedish death deliciousness.;published;https://assets.bigcartel.com/product_images/409842090/Utumno+Across+the+Horizon+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXZ3JZSE2QK86H64JR330;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115016034;default;default;;Cassette;UTUMNO-ACROSS-THE-HORIZON-CASSETTE;;108;true;true;;;;;;;;;;1100;Format;Cassette;https://assets.bigcartel.com/product_images/409842090/Utumno+Across+the+Horizon+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409842093/Utumno+Across+the+Horizon+MC+Back.jpg?auto=format&fit=max&h=1000&w=1000
;crypt-feeder-into-the-crypt;Into the Crypt;Crypt Feeder;Debut EP by British death duo Crypt Feeder, featuring two crushingly heavy tracks of cosmic death metal. Buzzsaw HM2 riffs a la Swedish legends Entombed or Dismember.;published;https://assets.bigcartel.com/product_images/409841784/Crypt+Feeder+Into+the+Crypt+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXAFTTKD7VMQ9KKHA2VVP;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115015983;default;default;;Cassette;CRYPT-FEEDER-INTO-THE-CRYPT-CASSETTE;;102;true;true;;;;;;;;;;900;Format;Cassette;https://assets.bigcartel.com/product_images/409841784/Crypt+Feeder+Into+the+Crypt+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409841787/Crypt+Feeder+Into+the+Crypt+MC+Back.jpg?auto=format&fit=max&h=1000&w=1000
;masacre-barbarie-y-sangre-en-memoria-de-cristo;Barbarie y Sangre en Memoria de Cristo;Masacre;Classic 1993 EP by Colombian death masters Masacre, re-released by Into It Records on a full-body UV print cassette tape. Crushing, as always, Masacre brought a heaping helping of doom to these 4 massive tracks, making the blasty death metal sections even more powerful.;published;https://assets.bigcartel.com/product_images/409841577/Masacre+Barbarie+Y+Sangre+En+Memoria+De+Cristo+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXN23H91THDYRN2FM6WJB;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115015917;default;default;;Cassette;MASACRE-BARBARIE-Y-SANGRE-EN-MEMORIA-DE-CRISTO-CASSETTE;;84;true;true;;;;;;;;;;1000;Format;Cassette;https://assets.bigcartel.com/product_images/409841577/Masacre+Barbarie+Y+Sangre+En+Memoria+De+Cristo+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409841580/Masacre+Barbarie+Y+Sangre+En+Memoria+De+Cristo+MC+Back.jpg?auto=format&fit=max&h=1000&w=1000
;sigmantra-hallucinogenic;Hallucinogenic;Sigmantra;Debut EP by Chile's stoner doom trio Sigmantra, on a digipak CD. 4 fat tracks of fuzzed out doomy goodness, stretched over 26 minutes. Absolutely stuffed with groovy, head-banging, psychedelic riffs.;published;https://assets.bigcartel.com/product_images/409679265/Sigmantra+Hallucinogenic+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXX1GKQY09YY0D2NAQ419;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114968217;default;default;;CD;SIGMANTRA-HALLUCINOGENIC-CD;;20;true;true;;;;;;;;;;1200;Format;CD;https://assets.bigcartel.com/product_images/409679265/Sigmantra+Hallucinogenic+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409679262/Sigmantra+Hallucinogenic+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;pendulvm-llano-de-tumbas;Llano de Tumbas;Pendulvm;Debut EP by Chilean death/doom project Pendulvm, presented on digipak CD. Dark, brooding doom, interlaced with faster death metal sections a la Asphyx or Winter. Crushing riffs, powerful bass and drums, and some sick, snarled vocals dripping in reverb.;published;https://assets.bigcartel.com/product_images/409679250/Pendulvm+Llano+de+Tumbas+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXRNS1Y4Z2W6A43KMB5GR;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114968196;default;default;;CD;PENDULVM-LLANO-DE-TUMBAS-CD;;83;true;true;;;;;;;;;;1200;Format;CD;https://assets.bigcartel.com/product_images/409679250/Pendulvm+Llano+de+Tumbas+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409679253/Pendulvm+Llano+de+Tumbas+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;sangria-esclavo-de-la-ira;Esclavo de la Ira;Sangria;Latest full-length by Chilean sludge/doom trio Sangria, 11 years since their previous release. Powerful, driving doom riffs with the anger and oppressive atmosphere of sludge, paired together for a pulverizing 40-minute ride through the bleakest corners of the mind.;published;https://assets.bigcartel.com/product_images/409679100/Sangria+Escalvo+de+la+Ira+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXVREN84ZMVTKZG9453VV;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114968157;default;default;;CD;SANGRIA-ESCLAVO-DE-LA-IRA-CD;;125;true;true;;;;;;;;;;1200;Format;CD;https://assets.bigcartel.com/product_images/409679100/Sangria+Escalvo+de+la+Ira+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/409679103/Sangria+Escalvo+de+la+Ira+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;sepolcro-abyssal-death-metal-2011-2018-2cd;Abyssal Death Metal 2011-2018 - 2CD;Sepolcro;Double CD compilation of works by Italy's Sepolcro, combining their 2 previous demos, tracks from the split with Presumed Dead, some live recordings, and a couple of previously unreleased tracks - everything the band had written up until 2019's debut EP.;published;https://assets.bigcartel.com/product_images/407604066/Sepolcro_Abyssal_Death_Metal_2011_2018_2CD_Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXW9YZNQVZ6NGR8VNRZKJ;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114334833;default;default;;Sepolcro - Abyssal Death Metal 2011-2018 - 2CD;SEPOLCRO-ABYSSAL-DEATH-METAL-2011-2018-2CD-SEPOLCRO-ABYSSAL-DEATH-METAL-2011-2018-2CD;;94;true;true;;;;;;;;;;1800;Format;Sepolcro - Abyssal Death Metal 2011-2018 - 2CD;https://assets.bigcartel.com/product_images/407604066/Sepolcro_Abyssal_Death_Metal_2011_2018_2CD_Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/407604063/Sepolcro_Abyssal_Death_Metal_2011_2018_2CD_Back.jpg?auto=format&fit=max&h=1000&w=1000
;black-curse-burning-in-celestial-poison;Burning in Celestial Poison;Black Curse;"In the wise words of Frank Cotton, ""Jesus wept.""\nThe follow-up album to the 2020 black/death masterpiece ""Endless Wound"", this sophomore effort by Denver's Black Curse is the opposite of a slump. Launching out of the gates with blazing guitars and skull-crushing blasts, this 45-minute hell-raising cacophony firmly solidifies this arcane four-piece as some of the top dogs in the game.";published;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX76GEK4R0WF3550FPSFK;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114241725;default;default;;LP;BLACK-CURSE-BURNING-IN-CELESTIAL-POISON-LP;;146;true;true;;;;;;;;;;2300;Format;LP;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/407227644/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Front.jpg?auto=format&fit=max&h=1000&w=1000
;black-curse-burning-in-celestial-poison;Burning in Celestial Poison;Black Curse;"In the wise words of Frank Cotton, ""Jesus wept.""\nThe follow-up album to the 2020 black/death masterpiece ""Endless Wound"", this sophomore effort by Denver's Black Curse is the opposite of a slump. Launching out of the gates with blazing guitars and skull-crushing blasts, this 45-minute hell-raising cacophony firmly solidifies this arcane four-piece as some of the top dogs in the game.";published;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX76GEK4R0WF3550FPSFK;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114241725;default;default;;CD;BLACK-CURSE-BURNING-IN-CELESTIAL-POISON-CD;;134;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/407227644/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Front.jpg?auto=format&fit=max&h=1000&w=1000
;black-curse-burning-in-celestial-poison;Burning in Celestial Poison;Black Curse;"In the wise words of Frank Cotton, ""Jesus wept.""\nThe follow-up album to the 2020 black/death masterpiece ""Endless Wound"", this sophomore effort by Denver's Black Curse is the opposite of a slump. Launching out of the gates with blazing guitars and skull-crushing blasts, this 45-minute hell-raising cacophony firmly solidifies this arcane four-piece as some of the top dogs in the game.";published;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX76GEK4R0WF3550FPSFK;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;114241725;default;default;;Cassette;BLACK-CURSE-BURNING-IN-CELESTIAL-POISON-CASSETTE;;201;true;true;;;;;;;;;;1100;Format;Cassette;https://assets.bigcartel.com/product_images/407227638/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Back.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/407227644/Black_Curse_Burning_in_Celestial_Poison_LP_12_Vinyl_Front.jpg?auto=format&fit=max&h=1000&w=1000
;rotting-crushed;Crushed;Rotting;;published;https://assets.bigcartel.com/product_images/396978084/Rotting+Crushed+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXVEQXQGQQD785T59D0EG;;;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;111176487;default;default;;Standard;ROTTING-CRUSHED-STANDARD;;154;true;true;;;;;;;;;;;Format;Standard;https://assets.bigcartel.com/product_images/396978084/Rotting+Crushed+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;
;skinless-progression-towards-evil;Progression Towards Evil;Skinless;The debut full-length by upstate New Yorkers Skinless. 9 tracks over about 34 minutes of extremely catchy classic brutal death metal. The production allows the bass to be heard clearly in each track, setting the groove while the chuggy riffs and tight drumming bring it all together. The CD is housed in a special edition slipcase.;published;https://assets.bigcartel.com/product_images/396978237/Skinless+Progression+Towards+Evil+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXX8478Y50WYQB14M4RRN;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX59V56GJWATG39CG145P;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;111176619;default;default;;CD;SKINLESS-PROGRESSION-TOWARDS-EVIL-CD;;143;true;true;;;;;;;;;;1400;Format;CD;https://assets.bigcartel.com/product_images/396978237/Skinless+Progression+Towards+Evil+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/396978243/Skinless+Progression+Towards+Evil+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;larvae-arousal-of-the-crawling-creature-mlp;Arousal of the Crawling Creature - MLP;Larvae;"The latest EP by Italian death/doom trio Larve, pressed on a single-sided 12"" vinyl, with the reverse side featuring a glow in the dark screen-printed logo. Heavy and brooding, Larvae perfectly capture that crushing, cavernous sound, complete with dripping, gory vocals.";published;https://assets.bigcartel.com/product_images/404638326/Larvae+Arousal+of+the+Crawling+Creature+LP+Vinyl+12+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXM3XM1D6TZXTB3N6V164;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113456928;default;default;;Larvae - Arousal of the Crawling Creature - MLP;LARVAE-AROUSAL-OF-THE-CRAWLING-CREATURE-MLP-LARVAE-AROUSAL-OF-THE-CRAWLING-CREATURE-MLP;;198;true;true;;;;;;;;;;1800;Format;Larvae - Arousal of the Crawling Creature - MLP;https://assets.bigcartel.com/product_images/404638326/Larvae+Arousal+of+the+Crawling+Creature+LP+Vinyl+12+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404638320/Larvae+Arousal+of+the+Crawling+Creature+LP+Vinyl+12+Back.jpg?auto=format&fit=max&h=1000&w=1000
;gutless-high-impact-violence;High Impact Violence;Gutless;"Debut full-length by Australia's new underground death metal maniacs, Gutless, available on 12"" vinyl and cassette tape. High Impact Violence is exactly the type of skull-crushing brutality you would expect, having improved in every way from their already impressive demo and split with Mortal Wound from 2020. Visceral riffs, bludgeoning blast beats, thick bass lines, grisly vocals, and the occasional searing guitar leads - these guys have managed to dial in their sound and seem very willing to beat you over the head with it.";published;https://assets.bigcartel.com/product_images/394363041/Gutless+High+Impact+Violence+LP+Vinyl+12+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXHM27K8BTAT0J9247W18;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;110430315;default;default;;"Vinyl - 12"" Black";GUTLESS-HIGH-IMPACT-VIOLENCE-VINYL-12-BLACK;;158;true;true;;;;;;;;;;2300;Format;"Vinyl - 12"" Black";https://assets.bigcartel.com/product_images/394363041/Gutless+High+Impact+Violence+LP+Vinyl+12+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/394363056/Gutless+High+Impact+Violence+LP+Vinyl+12+Back.jpg?auto=format&fit=max&h=1000&w=1000
